transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;product_class;product_size;list_price in $;standard_cost in $;product_first_sold_date
1174;92;165;2017/09/24;TRUE;Approved;WeareA2B;Standard;Medium;Small;1415,01;1259,36;2004/01/16
2516;69;851;2017/09/24;TRUE;Approved;Giant Bicycles;Road;Medium;Medium;792,9;594,68;1991/11/10
2864;32;3478;2017/09/24;FALSE;Approved;Giant Bicycles;Standard;Medium;Medium;642,7;211,37;2002/03/22
3579;92;1447;2017/09/24;FALSE;Approved;WeareA2B;Standard;Medium;Small;1415,01;1259,36;2003/01/05
4155;92;585;2017/09/24;TRUE;Approved;WeareA2B;Standard;Medium;Small;1415,01;1259,36;1994/08/10
4210;74;1663;2017/09/24;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1762,96;950,52;2009/04/12
5004;3;2046;2017/09/24;FALSE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;1991/08/05
5724;44;436;2017/09/24;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1769,64;108,76;2011/05/09
5743;3;2070;2017/09/24;N\A;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2015/05/21
6016;56;252;2017/09/24;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;183,86;137,9;1998/12/17
6722;19;2956;2017/09/24;TRUE;Approved;OHM Cycles;Road;High;Large;12,01;7,21;2010/05/05
6836;72;110;2017/09/24;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;360,4;270,3;2016/12/06
7017;6;1774;2017/09/24;TRUE;Approved;OHM Cycles;Standard;High;Medium;227,88;136,73;2011/04/16
7160;62;3359;2017/09/24;FALSE;Approved;Solex;Standard;Medium;Medium;478,16;298,72;1993/06/23
7565;65;3358;2017/09/24;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1807,45;778,69;1992/10/02
7879;22;1732;2017/09/24;TRUE;Approved;WeareA2B;Standard;Medium;Medium;60,34;45,26;1991/11/10
8035;9;652;2017/09/24;TRUE;Approved;Norco Bicycles;Standard;Medium;Small;1216,14;1082,36;1994/07/12
8999;29;1728;2017/09/24;FALSE;Approved;Norco Bicycles;Road;Medium;Medium;543,39;407,54;2016/11/22
9023;21;474;2017/09/24;TRUE;Approved;Solex;Standard;Medium;Large;1071,23;380,74;1996/04/05
9292;2;3083;2017/09/24;TRUE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2012/12/02
9558;0;2674;2017/09/24;FALSE;Approved;WeareA2B;Standard;Medium;Medium;60,34;45,26;1993/07/15
9575;58;1227;2017/09/24;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;912,52;141,4;2012/05/18
9740;61;718;2017/09/24;FALSE;Approved;OHM Cycles;Standard;Low;Medium;71,16;56,93;2012/05/18
10239;89;962;2017/09/24;TRUE;Approved;Giant Bicycles;Standard;Medium;Large;1812,75;582,48;2011/05/09
10605;70;3278;2017/09/24;TRUE;Approved;Trek Bicycles;Standard;High;Medium;495,72;297,43;2015/04/11
10909;45;2832;2017/09/24;FALSE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;2014/07/28
10991;37;3457;2017/09/24;TRUE;Approved;OHM Cycles;Standard;Low;Medium;1793,43;248,82;1999/07/20
11243;94;845;2017/09/24;FALSE;Cancelled;Giant Bicycles;Standard;Medium;Large;1635,3;993,66;2013/06/09
12212;18;2958;2017/09/24;TRUE;Approved;Solex;Standard;Medium;Medium;575,27;431,45;2016/02/04
12893;13;3154;2017/09/24;FALSE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2016/07/09
13562;14;3143;2017/09/24;TRUE;Approved;Trek Bicycles;Standard;Medium;Small;1386,84;1234,29;2003/08/05
13620;85;2842;2017/09/24;TRUE;Approved;WeareA2B;Standard;Medium;Medium;752,64;205,36;2015/08/02
13893;25;3393;2017/09/24;FALSE;Approved;Giant Bicycles;Road;Medium;Medium;1538,99;829,65;1992/10/11
14383;71;1852;2017/09/24;FALSE;Approved;Solex;Standard;High;Large;1842,92;1105,75;1995/10/24
14509;97;2002;2017/09/24;FALSE;Approved;Solex;Standard;Medium;Large;202,62;151,96;2016/03/29
14956;45;22;2017/09/24;TRUE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;1993/04/12
15328;87;3177;2017/09/24;FALSE;Approved;Giant Bicycles;Standard;High;Medium;1179;707,4;1997/08/25
15384;7;2990;2017/09/24;FALSE;Approved;Giant Bicycles;Standard;Medium;Small;1311,44;1167,18;1992/10/11
15401;72;253;2017/09/24;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;360,4;270,3;2003/09/09
15931;78;2504;2017/09/24;FALSE;Approved;Giant Bicycles;Standard;Medium;Large;1765,3;709,48;2004/07/25
16114;66;2023;2017/09/24;TRUE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2016/07/09
16648;1;658;2017/09/24;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;1403,5;954,82;2004/09/28
18084;49;1797;2017/09/24;TRUE;Approved;Trek Bicycles;Road;Medium;Medium;533,51;400,13;2012/06/04
18307;57;472;2017/09/24;TRUE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1993/07/20
19591;54;2488;2017/09/24;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1292,84;13,44;1997/10/04
19891;87;1651;2017/09/24;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1179;707,4;2000/11/03
1603;11;3321;2017/09/25;FALSE;Approved;Trek Bicycles;Standard;Medium;Small;1775,81;1580,47;1993/05/26
2807;97;1104;2017/09/25;TRUE;Approved;Solex;Standard;Medium;Large;202,62;151,96;2016/03/29
3743;28;2040;2017/09/25;FALSE;Approved;Norco Bicycles;Standard;Medium;Small;1216,14;1082,36;2003/03/18
4701;43;783;2017/09/25;TRUE;Approved;Solex;Standard;Medium;Medium;1151,96;649,49;1997/02/09
5255;77;1299;2017/09/25;TRUE;Approved;Norco Bicycles;Road;Medium;Large;1240,31;795,1;2000/11/03
5653;6;1652;2017/09/25;FALSE;Approved;Solex;Standard;High;Medium;748,17;448,9;2011/03/16
6795;5;2407;2017/09/25;FALSE;Approved;Giant Bicycles;Standard;High;Medium;1129,13;677,48;1991/11/07
6904;57;1860;2017/09/25;TRUE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;2012/05/18
8386;1;3477;2017/09/25;FALSE;Approved;Giant Bicycles;Standard;Medium;Medium;1403,5;954,82;2005/08/09
9320;31;1084;2017/09/25;TRUE;Cancelled;Giant Bicycles;Standard;Medium;Medium;230,91;173,18;2006/11/10
9711;81;1515;2017/09/25;FALSE;Approved;Norco Bicycles;Standard;Medium;Small;586,45;521,94;2015/08/10
9878;68;2726;2017/09/25;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;1636,9;44,71;2010/08/20
11645;36;2733;2017/09/25;TRUE;Approved;Solex;Standard;Low;Medium;945,04;507,58;2007/08/04
12148;5;3227;2017/09/25;TRUE;Approved;Trek Bicycles;Mountain;Low;Medium;574,64;459,71;2011/08/29
12676;85;382;2017/09/25;FALSE;Approved;WeareA2B;Standard;Medium;Medium;752,64;205,36;1999/07/26
12754;54;1345;2017/09/25;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1292,84;13,44;2009/04/12
13246;28;619;2017/09/25;FALSE;Approved;Norco Bicycles;Standard;Medium;Small;1216,14;1082,36;1991/08/05
13296;13;2187;2017/09/25;FALSE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2016/07/09
13386;53;2470;2017/09/25;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;795,34;101,58;1997/02/09
13616;72;2910;2017/09/25;TRUE;Approved;Norco Bicycles;Standard;Medium;Medium;360,4;270,3;2004/07/25
13766;70;717;2017/09/25;TRUE;Approved;Trek Bicycles;Standard;High;Medium;495,72;297,43;1995/10/24
13967;80;3088;2017/09/25;FALSE;Approved;OHM Cycles;Touring;Low;Medium;1073,07;933,84;1998/12/16
14325;53;549;2017/09/25;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;795,34;101,58;2002/08/31
15287;68;596;2017/09/25;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;1636,9;44,71;2010/08/20
15715;19;1431;2017/09/25;TRUE;Approved;OHM Cycles;Road;High;Large;12,01;7,21;2016/02/04
15966;6;1486;2017/09/25;FALSE;Approved;OHM Cycles;Standard;High;Medium;227,88;136,73;2003/02/07
16772;55;3413;2017/09/25;TRUE;Approved;Trek Bicycles;Road;Medium;Large;1894,19;598,76;2003/07/21
17650;52;3240;2017/09/25;TRUE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;1991/01/21
18000;86;2606;2017/09/25;FALSE;Approved;Norco Bicycles;Road;High;Large;774,53;464,72;2003/03/18
18203;31;1553;2017/09/25;FALSE;Approved;WeareA2B;Standard;Medium;Medium;752,64;205,36;2015/08/02
18404;13;1215;2017/09/25;FALSE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2016/07/09
18442;73;2594;2017/09/25;TRUE;Approved;Solex;Standard;Medium;Medium;1945,43;333,18;2002/08/31
18487;61;3205;2017/09/25;TRUE;Approved;OHM Cycles;Standard;Low;Medium;71,16;56,93;2015/06/17
18518;79;1827;2017/09/25;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;1555,58;818,01;2015/08/10
19027;44;1811;2017/09/25;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1769,64;108,76;2011/05/09
436;96;3417;2017/09/26;TRUE;Approved;WeareA2B;Road;Low;Small;1172,78;1043,77;2002/10/10
773;39;2265;2017/09/26;FALSE;Approved;Giant Bicycles;Standard;Medium;Large;1812,75;582,48;1999/12/04
1181;49;1013;2017/09/26;FALSE;Approved;Solex;Standard;Medium;Large;1061,56;733,58;1993/07/20
1523;90;2933;2017/09/26;FALSE;Approved;Norco Bicycles;Standard;Low;Medium;363,01;290,41;2003/09/10
1643;90;2867;2017/09/26;FALSE;Approved;Solex;Standard;Low;Medium;945,04;507,58;1995/12/19
2111;93;2913;2017/09/26;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1065,03;230,09;2013/06/09
2803;55;653;2017/09/26;TRUE;Approved;Trek Bicycles;Road;Medium;Large;1894,19;598,76;2015/06/17
2832;80;1290;2017/09/26;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;1469,44;596,55;2015/05/21
3393;48;2100;2017/09/26;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1762,96;950,52;2014/07/28
4231;98;99;2017/09/26;TRUE;Approved;Trek Bicycles;Standard;High;Medium;358,39;215,03;2004/01/16
5044;98;2494;2017/09/26;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;795,34;101,58;1997/02/09
5426;46;1461;2017/09/26;TRUE;Approved;Solex;Standard;Low;Medium;1289,85;74,51;2012/06/04
5769;11;2830;2017/09/26;FALSE;Approved;Trek Bicycles;Standard;Medium;Small;1775,81;1580,47;2010/05/05
5966;10;1514;2017/09/26;FALSE;Approved;WeareA2B;Touring;Medium;Medium;1466,68;363,25;2014/03/03
6261;28;1521;2017/09/26;TRUE;Approved;Norco Bicycles;Standard;Medium;Small;1216,14;1082,36;2016/11/22
6537;1;1672;2017/09/26;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;1403,5;954,82;2003/02/07
6830;16;3427;2017/09/26;FALSE;Approved;Norco Bicycles;Standard;High;Small;1661,92;1479,11;1994/09/09
6964;15;755;2017/09/26;TRUE;Approved;Norco Bicycles;Standard;Low;Medium;958,74;748,9;2005/12/07
7330;28;1233;2017/09/26;FALSE;Approved;Norco Bicycles;Standard;Medium;Small;1216,14;1082,36;1994/07/12
7396;81;2955;2017/09/26;FALSE;Approved;Solex;Standard;Medium;Medium;1151,96;649,49;1999/12/04
7486;26;1169;2017/09/26;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1992,93;762,63;1991/11/10
7865;62;270;2017/09/26;FALSE;Approved;Solex;Standard;Medium;Medium;478,16;298,72;1992/10/02
7874;98;802;2017/09/26;FALSE;Approved;Trek Bicycles;Standard;High;Medium;358,39;215,03;2004/01/16
8015;59;768;2017/09/26;FALSE;Approved;Solex;Standard;Medium;Large;1061,56;733,58;1993/07/20
8099;73;2901;2017/09/26;TRUE;Approved;Solex;Standard;Medium;Medium;1945,43;333,18;2000/05/22
8592;2;138;2017/09/26;TRUE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2012/12/02
8715;6;684;2017/09/26;FALSE;Approved;OHM Cycles;Standard;High;Medium;227,88;136,73;2003/02/07
9111;11;2576;2017/09/26;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1274,93;764,96;2007/08/04
10427;92;3022;2017/09/26;FALSE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1991/01/21
11387;60;1076;2017/09/26;FALSE;Approved;Giant Bicycles;Standard;High;Small;1977,36;1759,85;2011/08/24
11565;0;2751;2017/09/26;TRUE;Approved;WeareA2B;Standard;Medium;Small;175,89;131,92;2003/02/16
11965;87;992;2017/09/26;N\A;Approved;Giant Bicycles;Standard;High;Medium;1179;707,4;2000/11/03
12496;23;2742;2017/09/26;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;1198,46;381,1;2000/11/03
12692;1;213;2017/09/26;N\A;Approved;Giant Bicycles;Touring;Medium;Large;1873,97;863,95;1997/01/25
13383;89;1670;2017/09/26;FALSE;Approved;WeareA2B;Touring;Medium;Large;1362,99;57,74;1993/04/20
13662;94;206;2017/09/26;TRUE;Approved;Giant Bicycles;Standard;Medium;Large;1635,3;993,66;2003/09/10
13685;72;2732;2017/09/26;TRUE;Approved;Norco Bicycles;Standard;Medium;Medium;360,4;270,3;2016/12/06
13859;43;2258;2017/09/26;TRUE;Approved;Norco Bicycles;Standard;Medium;Medium;1555,58;818,01;2003/09/09
13900;95;2158;2017/09/26;TRUE;Approved;Giant Bicycles;Standard;Medium;Large;569,56;528,43;2003/09/10
14600;37;509;2017/09/26;TRUE;Approved;OHM Cycles;Standard;Low;Medium;1793,43;248,82;2011/03/16
14635;36;697;2017/09/26;TRUE;Approved;Solex;Standard;Low;Medium;945,04;507,58;1995/12/19
15705;27;512;2017/09/26;TRUE;Approved;Trek Bicycles;Standard;Medium;Medium;499,53;388,72;1999/06/23
16511;10;2989;2017/09/26;TRUE;Approved;Solex;Standard;Medium;Medium;1945,43;333,18;2003/09/09
16776;30;1576;2017/09/26;TRUE;Approved;Solex;Standard;High;Medium;748,17;448,9;1991/11/10
17063;21;2675;2017/09/26;FALSE;Approved;Solex;Standard;Medium;Large;1071,23;380,74;1991/11/10
18067;10;3107;2017/09/26;TRUE;Approved;Solex;Standard;Medium;Medium;1945,43;333,18;2002/08/31
18130;25;2846;2017/09/26;FALSE;Approved;Giant Bicycles;Road;Medium;Medium;1538,99;829,65;2016/02/04
1129;0;1611;2017/09/27;TRUE;Approved;Norco Bicycles;Road;Medium;Medium;543,39;407,54;1994/07/12
2427;50;2794;2017/09/27;FALSE;Approved;WeareA2B;Standard;Medium;Small;175,89;131,92;1997/10/04
3049;5;2886;2017/09/27;TRUE;Approved;Trek Bicycles;Mountain;Low;Medium;574,64;459,71;2011/08/29
3177;3;2221;2017/09/27;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2011/08/24
3484;35;1054;2017/09/27;TRUE;Approved;Trek Bicycles;Standard;Low;Medium;1057,51;154,4;1999/07/20
3585;91;3030;2017/09/27;TRUE;Approved;Solex;Standard;Medium;Medium;100,35;75,26;1999/07/26
3760;51;3308;2017/09/27;TRUE;Approved;OHM Cycles;Standard;High;Medium;2005,66;1203,4;2012/04/10
4411;90;3020;2017/09/27;TRUE;Approved;Solex;Standard;Low;Medium;945,04;507,58;1999/07/20
4596;74;997;2017/09/27;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1228,07;400,91;2015/08/10
4806;24;720;2017/09/27;FALSE;Approved;Solex;Road;Medium;Large;1777,8;820,78;2012/05/18
5805;83;2931;2017/09/27;FALSE;Approved;Solex;Touring;Medium;Large;2083,94;675,03;1998/12/16
6312;99;829;2017/09/27;FALSE;Approved;Trek Bicycles;Road;Low;Small;1720,7;1531,42;1997/02/09
6443;8;2294;2017/09/27;FALSE;Approved;Solex;Road;Medium;Small;1703,52;1516,13;2011/04/16
7009;15;1028;2017/09/27;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1292,84;13,44;2015/08/10
7222;24;1345;2017/09/27;FALSE;Approved;Solex;Road;Medium;Large;1777,8;820,78;2011/05/07
7638;72;1667;2017/09/27;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;912,52;141,4;2015/10/18
7784;49;568;2017/09/27;FALSE;Approved;Trek Bicycles;Road;Medium;Medium;533,51;400,13;2012/06/04
8028;41;1657;2017/09/27;N\A;Approved;Solex;Road;Medium;Medium;416,98;312,74;1997/05/10
8300;14;2905;2017/09/27;TRUE;Approved;Trek Bicycles;Standard;Medium;Small;1386,84;1234,29;2003/08/05
8540;43;3174;2017/09/27;FALSE;Approved;Solex;Standard;Medium;Medium;1151,96;649,49;1999/12/04
9477;63;1950;2017/09/27;FALSE;Approved;Solex;Standard;Medium;Medium;1483,2;99,59;2012/05/18
9872;89;2940;2017/09/27;TRUE;Approved;WeareA2B;Touring;Medium;Large;1362,99;57,74;1993/04/20
10330;21;1807;2017/09/27;TRUE;Approved;WeareA2B;Touring;Medium;Medium;1466,68;363,25;2007/08/04
10868;72;1517;2017/09/27;TRUE;Approved;Norco Bicycles;Standard;Medium;Medium;360,4;270,3;2016/12/06
11025;4;165;2017/09/27;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1129,13;677,48;2011/04/16
11357;75;347;2017/09/27;TRUE;Approved;Giant Bicycles;Touring;Medium;Large;1873,97;863,95;2010/08/20
11366;91;1509;2017/09/27;TRUE;Approved;WeareA2B;Standard;Low;Medium;642,31;513,85;1991/07/10
11618;92;926;2017/09/27;FALSE;Cancelled;WeareA2B;Standard;Medium;Small;1415,01;1259,36;2003/01/05
12804;96;2997;2017/09/27;FALSE;Approved;WeareA2B;Road;Low;Small;1172,78;1043,77;2002/10/10
12822;0;1480;2017/09/27;TRUE;Approved;Solex;Road;Medium;Medium;416,98;312,74;1993/04/12
13004;78;3217;2017/09/27;TRUE;Approved;Giant Bicycles;Standard;Medium;Large;1765,3;709,48;2004/07/25
13164;27;198;2017/09/27;TRUE;Approved;Trek Bicycles;Standard;Medium;Medium;499,53;388,72;1999/06/23
13617;38;1136;2017/09/27;FALSE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2012/09/15
13680;21;1144;2017/09/27;FALSE;Approved;WeareA2B;Touring;Medium;Medium;1466,68;363,25;2016/07/09
13712;0;678;2017/09/27;FALSE;Approved;Solex;Standard;Medium;Medium;100,35;75,26;1999/07/26
14018;78;2885;2017/09/27;FALSE;Approved;Giant Bicycles;Standard;Medium;Large;1765,3;709,48;2004/12/18
14143;61;468;2017/09/27;TRUE;Approved;Norco Bicycles;Standard;Medium;Small;586,45;521,94;2004/12/18
14524;45;1871;2017/09/27;TRUE;Approved;Trek Bicycles;Road;Low;Medium;980,37;234,43;2011/04/16
16924;7;3088;2017/09/27;TRUE;Approved;Trek Bicycles;Road;Low;Medium;980,37;234,43;2014/03/03
16933;59;1506;2017/09/27;TRUE;Approved;Solex;Standard;Medium;Large;1061,56;733,58;1993/07/20
17090;19;947;2017/09/27;TRUE;Approved;OHM Cycles;Road;High;Large;12,01;7,21;2009/03/08
17972;76;752;2017/09/27;FALSE;Approved;WeareA2B;Road;Low;Small;1172,78;1043,77;2002/10/10
18028;0;1320;2017/09/27;FALSE;Approved;Solex;Road;Medium;Medium;416,98;312,74;2008/03/19
18235;0;1674;2017/09/27;FALSE;Approved;OHM Cycles;Road;High;Large;12,01;7,21;2009/03/08
18346;92;2150;2017/09/27;FALSE;Approved;WeareA2B;Standard;Medium;Small;1415,01;1259,36;2016/03/29
19159;99;2378;2017/09/27;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;1227,34;770,89;1994/08/10
19580;27;1444;2017/09/27;TRUE;Approved;Trek Bicycles;Standard;Medium;Medium;499,53;388,72;1999/06/23
132;12;1937;2017/09/28;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1231,15;161,6;2004/08/17
448;4;919;2017/09/28;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1129,13;677,48;2004/09/28
643;0;3245;2017/09/28;FALSE;Approved;OHM Cycles;Standard;Low;Medium;71,16;56,93;2015/06/17
852;4;637;2017/09/28;FALSE;Approved;Solex;Standard;Medium;Medium;1483,2;99,59;1998/12/17
1031;12;160;2017/09/28;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1231,15;161,6;2004/08/17
2020;25;3493;2017/09/28;TRUE;Approved;OHM Cycles;Standard;High;Medium;2005,66;1203,4;2012/04/10
2121;74;789;2017/09/28;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1228,07;400,91;2014/10/10
2180;43;3387;2017/09/28;TRUE;Approved;Solex;Standard;Medium;Medium;1151,96;649,49;2003/07/21
2265;95;834;2017/09/28;FALSE;Approved;Giant Bicycles;Standard;Medium;Large;569,56;528,43;2003/09/10
2685;87;1776;2017/09/28;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1179;707,4;1997/08/25
2745;3;310;2017/09/28;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2012/09/15
2999;38;725;2017/09/28;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2005/08/09
4220;97;3391;2017/09/28;FALSE;Approved;Solex;Standard;Medium;Large;202,62;151,96;2016/03/29
4759;58;1718;2017/09/28;FALSE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;2009/04/12
5331;0;1107;2017/09/28;FALSE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2012/12/02
5406;53;1962;2017/09/28;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;795,34;101,58;1997/10/04
5616;58;2853;2017/09/28;TRUE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;1993/07/20
5898;0;289;2017/09/28;TRUE;Approved;Solex;Standard;Medium;Medium;478,16;298,72;1993/06/23
8963;88;1695;2017/09/28;TRUE;Approved;Norco Bicycles;Standard;High;Small;1661,92;1479,11;2010/05/05
9052;99;2067;2017/09/28;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;1227,34;770,89;1994/08/10
9486;24;2340;2017/09/28;TRUE;Approved;Solex;Road;Medium;Large;1777,8;820,78;1999/06/23
9904;90;1922;2017/09/28;TRUE;Approved;Solex;Standard;Low;Medium;945,04;507,58;2008/03/19
10134;19;2570;2017/09/28;TRUE;Approved;OHM Cycles;Road;High;Large;12,01;7,21;1993/10/02
10623;51;1283;2017/09/28;FALSE;Approved;OHM Cycles;Standard;High;Medium;2005,66;1203,4;2012/04/10
11770;30;2504;2017/09/28;TRUE;Approved;Solex;Standard;High;Medium;748,17;448,9;1991/11/10
11789;20;33;2017/09/28;FALSE;Approved;Trek Bicycles;Standard;Medium;Small;1775,81;1580,47;1993/07/15
11863;74;623;2017/09/28;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1762,96;950,52;2014/07/28
12075;0;803;2017/09/28;TRUE;Approved;Solex;Road;Medium;Medium;416,98;312,74;1997/05/10
12227;71;399;2017/09/28;TRUE;Approved;Solex;Standard;High;Large;1842,92;1105,75;2004/07/25
13279;85;2925;2017/09/28;FALSE;Approved;WeareA2B;Standard;Medium;Medium;752,64;205,36;1999/07/26
14316;11;654;2017/09/28;N\A;Approved;Giant Bicycles;Standard;High;Medium;1274,93;764,96;2007/08/04
15172;76;2371;2017/09/28;FALSE;Approved;WeareA2B;Road;Low;Small;1172,78;1043,77;2016/03/29
16240;48;2596;2017/09/28;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1762,96;950,52;2003/02/16
16281;31;1444;2017/09/28;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;230,91;173,18;2006/11/10
16331;19;2604;2017/09/28;TRUE;Approved;OHM Cycles;Road;High;Large;12,01;7,21;2010/05/05
16368;93;634;2017/09/28;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1065,03;230,09;2000/11/03
16670;56;2019;2017/09/28;TRUE;Approved;Norco Bicycles;Mountain;Low;Small;688,63;612,88;1993/10/02
16812;30;2577;2017/09/28;TRUE;Approved;Solex;Standard;High;Medium;748,17;448,9;1999/07/20
16818;57;3374;2017/09/28;TRUE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1993/06/23
17970;0;2973;2017/09/28;TRUE;Approved;OHM Cycles;Standard;Low;Medium;71,16;56,93;2015/06/17
17984;0;342;2017/09/28;FALSE;Approved;Giant Bicycles;Standard;Medium;Large;569,56;528,43;2003/09/10
18217;16;2184;2017/09/28;FALSE;Approved;Norco Bicycles;Standard;High;Small;1661,92;1479,11;1994/09/09
18311;0;301;2017/09/28;TRUE;Approved;OHM Cycles;Standard;Low;Medium;71,16;56,93;2015/06/17
18515;85;1308;2017/09/28;TRUE;Approved;WeareA2B;Standard;Medium;Medium;752,64;205,36;1999/06/23
18838;14;1252;2017/09/28;FALSE;Approved;Trek Bicycles;Standard;Medium;Small;1386,84;1234,29;2004/01/16
19015;92;1933;2017/09/28;TRUE;Approved;WeareA2B;Standard;Medium;Small;1415,01;1259,36;2003/01/05
19017;56;2684;2017/09/28;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;183,86;137,9;1998/12/17
19154;6;3108;2017/09/28;TRUE;Approved;OHM Cycles;Standard;High;Medium;227,88;136,73;2003/02/07
19307;31;1349;2017/09/28;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;230,91;173,18;2006/11/10
19389;27;3376;2017/09/28;TRUE;Approved;Trek Bicycles;Standard;Medium;Medium;499,53;388,72;1999/06/23
927;63;2378;2017/09/29;TRUE;Approved;Solex;Standard;Medium;Medium;1483,2;99,59;1998/12/17
1199;10;2583;2017/09/29;TRUE;Approved;WeareA2B;Touring;Medium;Medium;1466,68;363,25;2014/03/03
1304;67;2294;2017/09/29;FALSE;Approved;Norco Bicycles;Road;Medium;Medium;544,05;376,84;2005/10/22
1374;33;616;2017/09/29;TRUE;Approved;OHM Cycles;Road;Medium;Small;1810;1610,9;2008/03/19
1573;0;2027;2017/09/29;TRUE;Approved;OHM Cycles;Road;High;Large;12,01;7,21;2009/03/08
1857;23;3026;2017/09/29;FALSE;Approved;Norco Bicycles;Mountain;Low;Small;688,63;612,88;2016/11/22
1946;60;1911;2017/09/29;FALSE;Approved;Giant Bicycles;Standard;High;Small;1977,36;1759,85;2011/08/24
2938;63;3315;2017/09/29;TRUE;Approved;Solex;Standard;Medium;Medium;1483,2;99,59;2010/11/05
3051;71;280;2017/09/29;TRUE;Approved;Solex;Standard;High;Large;1842,92;1105,75;2003/09/09
3159;36;1736;2017/09/29;TRUE;Approved;Solex;Standard;Low;Medium;945,04;507,58;1995/12/19
3268;86;2861;2017/09/29;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;235,63;125,07;1993/04/20
3328;74;583;2017/09/29;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1228,07;400,91;2000/05/22
3331;86;665;2017/09/29;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;235,63;125,07;2004/08/07
3805;14;1389;2017/09/29;TRUE;Approved;Trek Bicycles;Standard;Medium;Small;1386,84;1234,29;2003/08/05
3934;24;2803;2017/09/29;FALSE;Approved;Solex;Road;Medium;Large;1777,8;820,78;2016/02/04
4518;69;3199;2017/09/29;TRUE;Approved;Giant Bicycles;Road;Medium;Medium;792,9;594,68;2006/05/22
